,Datetime,Text
1551,2020-09-14 23:57:18+00:00,"Dream on you fool! Your pact with N Korea has been very fruitful! He has had time to build twice as many nuclear warheads and a new factory to build them. Developed better rocket platforms to deliver them. This peace deal is another HOAX, as well as the other peace Mideast deal!"
1552,2020-09-14 23:57:18+00:00,
1553,2020-09-14 23:57:18+00:00,“supposing you brought the light inside of the body” -Donald J Trump
1554,2020-09-14 23:57:18+00:00,"And no republican has called him out for the Woodward tapes either and lying to the American people about the severity of the virus. Astonishingly, that's been a 2 day story. That's a huge problem!"
1555,2020-09-14 23:57:18+00:00,
1556,2020-09-14 23:57:18+00:00,"Nice, I posted the same unadjusted, raw data you did in your CA chart. Idk why you are posting this new chart. I am dealing with CA temps, as you requested."
1557,2020-09-14 23:57:17+00:00,46th President of the United States of America ... the verdict of the people has been given... yes it is Donald Trump
1558,2020-09-14 23:57:17+00:00,They weren't Biden supporters!
1559,2020-09-14 23:57:17+00:00,#HispanosForTrump 
1560,2020-09-14 23:57:17+00:00,"You have to realize by now TRUMP can't confirm that. I believe the violence comes from his racist anarchists. However when someone can't understand basic science, can ALLOW people to die and be in a way complicit, it's sad the USA is run by a 3 year old"
1561,2020-09-14 23:57:17+00:00,"Love the quote, The President is being kind to Paul Ryan."
1562,2020-09-14 23:57:17+00:00,Without a teleprompter
1563,2020-09-14 23:57:16+00:00,"No, we need to maintain forestry like we used to. You will tank the recovering economy. You cannot have power. #Trump2020NowMoreThanEver"
1564,2020-09-14 23:57:16+00:00,That would be awesome!!!
1565,2020-09-14 23:57:16+00:00,The biggest threat to our suburbs is the Democratic Party
1566,2020-09-14 23:57:16+00:00,I love the base
1567,2020-09-14 23:57:16+00:00,That's also a total lie. #WoodwardTapes prove that #TrumpLiedPeopleDied. This isn't difficult folks. #TrumpKnew #WoodwardTapes #TrumpLiedAmericansDied #TrumpLiedPeopleDied #TrumpLiedPeopleDied #TrumpLiedPeopleDied #TrumpLiedPeopleDied #TrumpLiedAmericansDied
1568,2020-09-14 23:57:16+00:00,She wishes.
1569,2020-09-14 23:57:16+00:00,"and allow me to counter...impeachment is a charge. When #Trump was impeached by the House, ie: charged, he was ultimately acquitted by the Senate, and this I believe is the ONLY reason why Trump has not been convicted of a crime as of yet, because of senate republican saviors."
1570,2020-09-14 23:57:16+00:00,Full Peter Strzok - I believe ... Donald Trump is compromised by the Russians. And oh sends napkins @NBCNews
1571,2020-09-14 23:57:16+00:00,There is only 2 choices this election Fascism Donald Trump or Joe Biden democracy 
1572,2020-09-14 23:57:16+00:00,Me either
1573,2020-09-14 23:57:15+00:00,Trump sits and tweets all day long. Golfs. And visits his dictators that he wants to become and will never become.
1574,2020-09-14 23:57:15+00:00,https://www.theblaze.com/news/youtube-censors-stanford-scott-atlas-video how does @YouTube become the arbiter of truth? They would rather take the word of an organization that has lied over an American citizen. What does @SenMikeLee have to say about It? Will congress or @TheJusticeDept do anything? @realDonaldTrump
1575,2020-09-14 23:57:15+00:00,"Climate change is a natural occurrence that will happen gradually be dammed what you do! Total carbon from US is 15% of world, any changes are just a bleep in the scale! Stop fires in CA is more effective! Vote @GOP @realDonaldTrump to save YOUR FUTURE!"
1576,2020-09-14 23:57:15+00:00,
1577,2020-09-14 23:57:15+00:00,Good thing you didn’t ask what time of the year it is.....
1578,2020-09-14 23:57:15+00:00,"""It'll start getting cooler. You just watch."" (Head in the sand) ""The 15 within a couple of days is going to be down to close to zero, that's a pretty good job we've done."" I want a President who listens seriously to scientists and acts to keep Americans safe. #TrumpKnewVoteBlue"
1579,2020-09-14 23:57:15+00:00,
1580,2020-09-14 23:57:14+00:00,"You don't think we saw you push them and now pulling them just like the United States for you ""numbers"". lmao - we don't care about NFL - WE, the People, care about someone who understands ""United States of America"". #truth"
1581,2020-09-14 23:57:14+00:00,Loved how Kris Kobach proved that Donald Trump didn’t lose the popular vote by 3 million votes in 2016. 
1582,2020-09-14 23:57:14+00:00,##trumpvirus
1583,2020-09-14 23:57:14+00:00,@realDonaldTrump and @gop #MAGA2020 a suppose to be #ProLife @JoeBiden @KBeds @HouseDemocrats @SenateDems
1584,2020-09-14 23:57:14+00:00,Are we certain the ferret is dead?
1585,2020-09-14 23:57:14+00:00,Apoyas a trump querida paty?
1586,2020-09-14 23:57:14+00:00,Trump2020 Benghazi would not have happened under Donald Trump’s watch!!!!
1587,2020-09-14 23:57:14+00:00,Hahahahahahahaha. I love you @realDonaldTrump Mr. President
1588,2020-09-14 23:57:14+00:00,"So do you plan on lying? Which is the norm...so, lying is that in?"
1589,2020-09-14 23:57:14+00:00,"It is a fact that many conservatives take the 1st two chapters of Genesis completely literally, and they are often the same people who deny climate change."
1590,2020-09-14 23:57:14+00:00,"What a hypocrite you are!!! The man whose boots you lick, @realDonaldTrump lied when he promised to release his during the last election. Yet he is fighting like hell to keep from turning them over. Don’t worry, in 50 days you both will be handed your walking papers!!!"
1591,2020-09-14 23:57:13+00:00,
1592,2020-09-14 23:57:13+00:00,Hello @SteveScalise @LindseyGrahamSC @senatemajldr @GOPLeader @SenateGOP @HouseGOP Where &amp; what are you doing? #MAGA @realDonaldTrump 
1593,2020-09-14 23:57:13+00:00,Must be a hater
1594,2020-09-14 23:57:13+00:00,
1595,2020-09-14 23:57:13+00:00,@realDonaldTrump THE REAL PRESIDENT OF THE UNITED STATES IS SPEAKING SO STFU. You are a degenerate. #SheWon #Hecheated #Hysterectomies #genocide Hillary will lock your ass up. #Karma
1596,2020-09-14 23:57:13+00:00,"I am a 54 year old overweight woman. Never been in the military. But I will fight for my God, my country, my President. God bless Donald J. Trump. Don't underestimate the power of a pissed off old fat lady. #Trump2020AllTheWay #WhereWEgo1WEgoALL"
1597,2020-09-14 23:57:12+00:00,He will surely be consulting Corn Pop on how to remove said gloves.
1598,2020-09-14 23:57:12+00:00,
1599,2020-09-14 23:57:12+00:00,Why?
1600,2020-09-14 23:57:12+00:00,"Stay home, avoid crowds/large social settings, social distancing, act responsible-outrageous!"
1601,2020-09-14 23:57:12+00:00,"Ah yes, the polite form of ""F you,"" the only version of facts braindead NPCs can muster up."
1602,2020-09-14 23:57:12+00:00,@TheJusticeDept @KerriKupecDOJ: WHY are Corrupt Officials @petestrzok @NatSecLisa @Comey @JohnBrennan #JamesClapper @AmbassadorRice #RobertMueller @AWeissmann_ @HillaryClinton @HumaAbedin et al. wandering our streets? cc: @realDonaldTrump @Mike_Pence #AGBillBarr #JohnDurham
1603,2020-09-14 23:57:12+00:00,GO NFL!
1604,2020-09-14 23:57:12+00:00,Trump golfing: news Biden sniffing and feeling up little girls: not news
1605,2020-09-14 23:57:12+00:00,Are you speaking to Donald Trump?
1606,2020-09-14 23:57:11+00:00,Please give us footage of 4 straight hours of you blasting coke rocks out of the schnoz again. The world wants to see you make a fool out of yourself again and again and again.
1607,2020-09-14 23:57:11+00:00,"How about the floods, fires, worst poverty levels, starving children because of the PANDEMIC you CAUSED???"
1608,2020-09-14 23:57:11+00:00,President Trump please take back all the millions that was given to states to help us and they have done Not thing. But horad the money. And send us the stimulus check We should of gotten three are four by now and it's been sence March.
1609,2020-09-14 23:57:11+00:00,Horrifying new details out of Donald Trump's concentration camps are straight out of Nazi Germany - Palmer Report 
1610,2020-09-14 23:57:11+00:00,2020 Election - Slip Sliding Away #2020Election @JoeBiden @realDonaldTrump @kanyewest @HouseDemocrats @HouseGOP
1611,2020-09-14 23:57:11+00:00,"Again, nice deflection, cupcake."
1612,2020-09-14 23:57:11+00:00,"The Republican party has gone to s*** under the Trump administration. The constitution only serves as toilet paper for them to wipe their tax free arses with and the first to be flushed is ""We, the people"""
1613,2020-09-14 23:57:11+00:00,
1614,2020-09-14 23:57:11+00:00,Obviously NOT the important ones. OH and DITTO
1615,2020-09-14 23:57:11+00:00,"Geschöpfe wie „das Mensch“ @sarahbosetti sind Beförderer von Typen wie @realDonaldTrump , #BorisJohnson , etc. Ich wünschte mir mehr intellektuellen Tiefgang und weniger „dämliche“ als Gegensatz zu „herrlichen“ Kommentaren. Es wird wohl bei dem Wunsch bleiben!"
1616,2020-09-14 23:57:11+00:00,i’m pretty sure donald trumps wife is melanie martinez
1617,2020-09-14 23:57:11+00:00,Lies lies lies
1618,2020-09-14 23:57:11+00:00,Oh yes we can tell them When were and how. When they are rioting and burning buildings. Building that belong to small businesses. What rights do they have?
1619,2020-09-14 23:57:11+00:00,except they're not protesting . . . they're showing 'respect' for others
1620,2020-09-14 23:57:11+00:00,"How do you figure? You brought the violence, Protestors and what not. China has no relationship with Biden. That’s your latest lie. You have fucked farmers with moronic tariffs and now just don’t want to deal with it. You lied as badly as China about the pandemic and killed ton"
1621,2020-09-14 23:57:11+00:00,"But then again, ya'll establishment dems have to get your shit together "
1622,2020-09-14 23:57:10+00:00,"La bandera es una multipropiedad lo que simboliza, su esencia representa un país. Que lo vean como un pedazo de tela es otra cosa. Creo que quien ama a su país y respeta sus símbolos patrios, simplemente no la quemaría. Por alguna razón los comunistas la desaparecen.Complicado"
1623,2020-09-14 23:57:10+00:00,Cool. Now do Donald Trump.
1624,2020-09-14 23:57:10+00:00,Trump sold his name to the property. Trump name &amp; reputation scared off buyers &amp; renters. Trump OWES Canada big time.
1625,2020-09-14 23:57:10+00:00,Donald Trump falling for Colbys shtick is as funny as all Democrats who hate Colby. Colby only pretends to like trump because he knows it will get him booed. Anyone Colby endorses is being insulted by him.
1626,2020-09-14 23:57:10+00:00,"Jake, would you kindly shut your lying trap?"
1627,2020-09-14 23:57:10+00:00,@Korn @limpbizkit @paparoach @KidRock Wake up Take this shit back!!!! @realDonaldTrump
1628,2020-09-14 23:57:10+00:00,Ask your daddy @realDonaldTrump... sounds like some shady shit he would do..
1629,2020-09-14 23:57:10+00:00,Great Depression levels of unemployment and homelessness that we are now facing so please shut the hell up and mind your business because you have no clue what Trump has done to this country.
1630,2020-09-14 23:57:10+00:00,
1631,2020-09-14 23:57:10+00:00,#TrumpLandslide2020
1632,2020-09-14 23:57:09+00:00,Yes. Because God forbid white people moving into the cities.
1633,2020-09-14 23:57:09+00:00,"@SDAttorneyGen needs to quit, NOW!"
1634,2020-09-14 23:57:09+00:00,"No, only the ignorant would make a statement like you did here."
1635,2020-09-14 23:57:09+00:00,HOW COME CLIMATE IS ONLY HAPPENING IN CALIFORNIA ?
1636,2020-09-14 23:57:09+00:00,Certainty not peaceful protesters
1637,2020-09-14 23:57:09+00:00,Lmao let’s loot because hurricanes
1638,2020-09-14 23:57:09+00:00,"@realDonaldTrump @DonaldJTrumpJr @IvankaTrump Mr President you have the power to free many deserving people. We always say if there is a president who will move mountains, it is Donald Trump. Do more than every other president &amp; save tax $too. Grant more clemencies."
1639,2020-09-14 23:57:09+00:00,...him
1640,2020-09-14 23:57:08+00:00,".@KamalaHarris Slip up there Kamala in your recent virtual speech? The RADICAL Harris Administration? Knew it, BAIT AND SWITCH. @realDonaldTrump Mail in ballots must be stopped. @dnc will stop at nothing to steal this election. #WakeUpAmerica #coup #VoterFraudIsReal"
1641,2020-09-14 23:57:08+00:00,"@realDonaldTrump's ex-wife has caused outrage after suggesting that US immigrants"" don’t get jobs"" and “steal and rape women” during an interview. @IvankaTrump Between the two of your parents, all I can say is no wonder you are so SLEAZY."
1642,2020-09-14 23:57:08+00:00,
1643,2020-09-14 23:57:08+00:00,How? Any plan? Of course not. You're just ticking boxes.
1644,2020-09-14 23:57:08+00:00,
1645,2020-09-14 23:57:08+00:00,A one degree increase in temperature over 100 years sparked fires? You have zero respect for the intelligence of your voters and I completely understand why
1646,2020-09-14 23:57:08+00:00,How many hours did this take? Crying! @realDonaldTrump #NoMask
1647,2020-09-14 23:57:08+00:00,You should listen to the podcast. He thinks this whole thing is a train wreck. He was saying he’d do it live so there is no media biased. I think if there was anyone who could do this it would be him.
1648,2020-09-14 23:57:08+00:00,We can't aloud this to happen. America can't be turn into a monarchy
1649,2020-09-14 23:57:08+00:00,"Umm. No. That's not what's threatening the suburbs sparky. It's the asshats from Antifa and BLM. Whom are starting a majority of the fires. I'm quite sure hurricanes were around way before Trump, or you for that matter and floods happen in flood zones Good try. Get ur pudding"
1650,2020-09-14 23:57:07+00:00,Don't fret.... You have your pillow friend who is probably going to donate you a few unsold articles so you can rest well...
